Date,Stage,Match,Team,Players,Pick,Role Pick,Ban,Role Ban,Spell,Emblem,Talent 1,Talent 2,Talent 3,Time,MVP,K,D,A,Gold,Level,Win,Tower,Lord ,Turtle,"Buff
 Biru","Buff 
Merah"
5/16/2024,5th place match,1,PRO Esports,Tong,Barats,Tank/Fighter,Angela,Support,Flicker,Common,Vitality,Wilderness Blessing.,Concussive Blast,16:12,0,2,3,11,10789,15,Lose,9,2,0,11,9
5/16/2024,5th place match,1,Duck Rice Esport,Kydz,Natan,Marksman,Luo Yi,Mage,Purify,Mage,Rupture,Bargain Hunter,Weakness Finder,16:12,1,2,2,2,10927,15,Win,2,0,3,5,8
5/16/2024,5th place match,1,Duck Rice Esport,KTANK,Edith,Tank/Marksman,Chip, Support/Tanker,Flicker,Tank,Swift,Tenacity,Brave Smite,16:12,0,1,7,6,6908,13,Win,2,0,3,5,8
5/16/2024,5th place match,1,Duck Rice Esport,NJ,Faramis,Support/Mage,Fredrinn,Fighter/Tank,Flicker,Mage,Inspire,Wilderness Blessing.,Impure Rage,16:12,0,0,6,7,7607,13,Win,2,0,3,5,8
5/16/2024,5th place match,1,Duck Rice Esport,Darkside,Alpha,Fighter,Akai,Tank,Retribution,Fighter,Thrill,Seasoned Hunter,Quantum Charge,16:12,0,3,4,2,9118,15,Win,2,0,3,5,8
5/16/2024,5th place match,1,Duck Rice Esport,Yamikaze,Cici,Fighter,Baxia,Tank,Vengeance,Fighter,Inspire,Festival of Blood,Brave Smite,16:12,0,1,5,4,7471,13,Win,2,0,3,5,8
5/16/2024,5th place match,2,PRO Esports,Donut,Natan,Marksman,Akai,Tank,Purify,Mage,Rupture,Bargain Hunter,Weakness Finder,18:38,0,7,5,2,14245,15,Lose,4,1,1,9,11
5/16/2024,5th place match,2,PRO Esports,SAA,Kaja,Support/Fighter,Baxia,Tank,Flicker,Support,Agility,Wilderness Blessing.,Quantum Charge,18:38,0,0,6,7,8173,14,Lose,4,1,1,9,11
5/16/2024,5th place match,2,PRO Esports,Naja,Angela,Support,Mathilda,Support/Assassin,Flicker,Mage,Inspire,Wilderness Blessing.,Impure Rage,18:38,0,2,4,6,9796,15,Lose,4,1,1,9,11
5/16/2024,5th place match,2,PRO Esports,Boyet,Dyrroth,Fighter,Minotaur,Tank/Support,Retribution,Assassin,Rupture,Seasoned Hunter,Impure Rage,18:38,0,2,3,4,12087,15,Lose,4,1,1,9,11
5/16/2024,5th place match,2,PRO Esports,Tong,Cici,Fighter,Roger,Fighter/Marksman,Vengeance,Fighter,Inspire,Festival of Blood,Brave Smite,18:38,0,2,4,4,10515,15,Lose,4,1,1,9,11
5/16/2024,5th place match,2,Duck Rice Esport,Kydz,Harith,Mage,Chip, Support/Tanker,Flicker,Mage,Inspire,Bargain Hunter,Impure Rage,18:38,1,8,2,7,13802,15,Win,8,1,2,10,7
5/16/2024,5th place match,2,Duck Rice Esport,KTANK,Floryn,Support,Luo Yi,Mage,Flicker,Support,Inspire,Bargain Hunter,Focusing Mark,18:38,0,1,1,15,9020,15,Win,8,1,2,10,7
5/16/2024,5th place match,2,Duck Rice Esport,NJ,Barats,Tank/Fighter,Fredrinn,Fighter/Tank,Flicker,Common,Firmness,Tenacity,Concussive Blast,18:38,0,1,3,10,9687,15,Win,8,1,2,10,7
5/16/2024,5th place match,2,Duck Rice Esport,Darkside,Yin,Fighter/Assassin,Rafaela,Support,Retribution,Assassin,Thrill,Master Assassin,Lethal Ignition,18:38,0,12,4,2,13931,15,Win,8,1,2,10,7
5/16/2024,5th place match,2,Duck Rice Esport,Yamikaze,Yu Zhong,Fighter,Vexana,Mage,Petrify,Fighter,Agility,Festival of Blood,Quantum Charge,18:38,0,0,3,8,9240,15,Win,8,1,2,10,7
5/16/2024,5th place match,3,PRO Esports,Donut,Natan,Marksman,Faramis,Support/Mage,Purify,Mage,Rupture,Bargain Hunter,Weakness Finder,14:22,0,5,1,4,12172,15,Win,8,2,1,10,9
5/16/2024,5th place match,3,PRO Esports,SAA,Minotaur,Tank/Support,Valentina,Mage,Flicker,Tank,Vitality,Wilderness Blessing.,Concussive Blast,14:22,0,0,2,10,7264,13,Win,8,2,1,10,9
5/16/2024,5th place match,3,PRO Esports,Naja,Vexana,Mage,Roger,Fighter/Marksman,Flicker,Mage,Inspire,Wilderness Blessing.,Impure Rage,14:22,0,2,0,7,8287,13,Win,8,2,1,10,9
5/16/2024,5th place match,3,PRO Esports,Boyet,Guinevere,Fighter,Mathilda,Support/Assassin,Retribution,Mage,Thrill,Seasoned Hunter,Impure Rage,14:22,1,2,0,10,9074,15,Win,8,2,1,10,9
5/16/2024,5th place match,3,PRO Esports,Tong,X.Borg,Fighter,Angela,Support,Flicker,Tank,Vitality,Festival of Blood,Impure Rage,14:22,0,5,1,5,10362,15,Win,8,2,1,10,9
5/16/2024,5th place match,3,Duck Rice Esport,Kydz,Moskov,Marksman,Chip, Support/Tanker,Purify,Marskman,Swift,Tenacity,Quantum Charge,14:22,0,1,4,2,8776,13,Lose,2,0,2,5,6
5/16/2024,5th place match,3,Duck Rice Esport,KTANK,Carmilla,Support/Tank,Luo Yi,Mage,Purify,Tank,Firmness,Tenacity,Concussive Blast,14:22,0,0,2,4,5697,12,Lose,2,0,2,5,6
5/16/2024,5th place match,3,Duck Rice Esport,NJ,Nana,Mage,Harith,Mage,Flicker,Mage,Rupture,Bargain Hunter,Lethal Ignition,14:22,0,0,0,3,7403,13,Lose,2,0,2,5,6
5/16/2024,5th place match,3,Duck Rice Esport,Darkside,Fredrinn,Fighter/Tank,Barats,Tank/Fighter,Retribution,Tank,Vitality,Seasoned Hunter,Concussive Blast,14:22,0,2,4,2,6923,14,Lose,2,0,2,5,6
5/16/2024,5th place match,3,Duck Rice Esport,Yamikaze,Arlott,Fighter/Assassin,Yu Zhong,Fighter,Flicker,Common,Rupture,Wilderness Blessing.,Brave Smite,14:22,0,1,4,2,6783,13,Lose,2,0,2,5,6
5/16/2024,5th place match,4,Duck Rice Esport,Kydz,Natan,Marksman,Minotaur,Tank/Support,Purify,Mage,Swift,Bargain Hunter,Weakness Finder,17:56,0,2,2,6,13670,15,Win,8,2,3,12,9
5/16/2024,5th place match,4,Duck Rice Esport,KTANK,Mathilda,Support/Assassin,Chip, Support/Tanker,Flicker,Support,Agility,Wilderness Blessing.,Quantum Charge,17:56,0,1,0,11,8989,15,Win,8,2,3,12,9
5/16/2024,5th place match,4,Duck Rice Esport,NJ,Barats,Tank/Fighter,Luo Yi,Mage,Flicker,Common,Firmness,Tenacity,Concussive Blast,17:56,0,0,2,7,10707,15,Win,8,2,3,12,9
5/16/2024,5th place match,4,Duck Rice Esport,Darkside,Dyrroth,Fighter,X.Borg,Fighter,Retribution,Assassin,Rupture,Seasoned Hunter,Lethal Ignition,17:56,1,10,0,1,13738,15,Win,8,2,3,12,9
5/16/2024,5th place match,4,Duck Rice Esport,Yamikaze,Yu Zhong,Fighter,Edith,Tank/Marksman,Petrify,Fighter,Agility,Festival of Blood,Quantum Charge,17:56,0,0,4,7,9016,15,Win,8,2,3,12,9
5/16/2024,5th place match,4,PRO Esports,Donut,Moskov,Marksman,Carmilla,Support/Tank,Purify,Marskman,Swift,Master Assassin,Weakness Finder,17:56,0,5,3,3,13369,15,Lose,5,1,0,6,10
5/16/2024,5th place match,4,PRO Esports,SAA,Arlott,Fighter/Assassin,Terizla,Fighter,Flicker,Tank,Thrill,Wilderness Blessing.,Quantum Charge,17:56,0,0,5,5,7555,14,Lose,5,1,0,6,10
5/16/2024,5th place match,4,PRO Esports,Naja,Vexana,Mage,Roger,Fighter/Marksman,Flicker,Mage,Inspire,Wilderness Blessing.,Impure Rage,17:56,0,0,0,3,8581,15,Lose,5,1,0,6,10
5/16/2024,5th place match,4,PRO Esports,Boyet,Fredrinn,Fighter/Tank,Harith,Mage,Retribution,Tank,Vitality,Seasoned Hunter,Concussive Blast,17:56,0,1,1,5,9538,15,Lose,5,1,0,6,10
5/16/2024,5th place match,4,PRO Esports,Tong,Cici,Fighter,Angela,Support,Vengeance,Fighter,Inspire,Festival of Blood,Brave Smite,17:56,0,2,4,2,9126,15,Lose,5,1,0,6,10
5/17/2024,Upper Bracket Semifinals,1,CFU Gaming,Xingg,Roger,Fighter/Marksman,Angela,Support,Purify,Assassin,Thrill,Master Assassin,Quantum Charge,16:12,0,7,1,0,11675,15,Lose,3,1,2,7,5
5/17/2024,Upper Bracket Semifinals,1,CFU Gaming,Flamezy,Tigreal,Tank,Natan,Marksman,Flicker,Tank,Vitality,Pull Yourself Together,Concussive Blast,16:12,0,0,5,6,7256,14,Lose,3,1,2,7,5
5/17/2024,Upper Bracket Semifinals,1,CFU Gaming,Zee,Valentina,Mage,Harith,Mage,Flicker,Mage,Rupture,Wilderness Blessing.,Impure Rage,16:12,0,1,3,6,8007,15,Lose,3,1,2,7,5
5/17/2024,Upper Bracket Semifinals,1,CFU Gaming,Detective,Fredrinn,Fighter/Tank,Moskov,Marksman,Retribution,Tank,Vitality,Seasoned Hunter,Concussive Blast,16:12,0,0,5,7,8011,15,Lose,3,1,2,7,5
5/17/2024,Upper Bracket Semifinals,1,CFU Gaming,Wadu,Paquito,Fighter/Assassin,Baxia,Tank,Flicker,Fighter,Rupture,Festival of Blood,Lethal Ignition,16:12,0,1,5,1,8497,14,Lose,3,1,2,7,5
5/17/2024,Upper Bracket Semifinals,1,"See You Soon",Souuul,Karrie,Marksman,Mathilda,Support/Assassin,Purify,Common,Firmness,Master Assassin,Quantum Charge,16:12,0,6,1,3,12802,15,Win,9,1,1,9,10
5/17/2024,Upper Bracket Semifinals,1,"See You Soon",BoxiTheKing,Minotaur,Tank/Support,Lylia,Mage,Flicker,Tank,Vitality,Wilderness Blessing.,Lethal Ignition,16:12,1,4,1,12,8937,14,Win,9,1,1,9,10
5/17/2024,Upper Bracket Semifinals,1,"See You Soon",Raa,Vexana,Mage,Faramis,Support/Mage,Flicker,Mage,Rupture,Wilderness Blessing.,Impure Rage,16:12,0,2,1,13,10072,15,Win,9,1,1,9,10
5/17/2024,Upper Bracket Semifinals,1,"See You Soon",MPTheKing,Helcurt,Assassin,Chip, Support/Tanker,Retribution,Assassin,Thrill,Seasoned Hunter,Quantum Charge,16:12,0,4,1,3,13543,15,Win,9,1,1,9,10
5/17/2024,Upper Bracket Semifinals,1,"See You Soon",SryImFelix,Yu Zhong,Fighter,Luo Yi,Mage,Petrify,Fighter,Rupture,Festival of Blood,Quantum Charge,16:12,0,3,5,7,8643,14,Win,9,1,1,9,10
5/17/2024,Upper Bracket Semifinals,2,CFU Gaming,Xingg,Roger,Fighter/Marksman,Angela,Support,Flicker,Assassin,Thrill,Tenacity,Quantum Charge,11:13,0,1,2,1,6889,11,Lose,1,0,0,3,3
5/17/2024,Upper Bracket Semifinals,2,CFU Gaming,Flamezy,Mathilda,Support/Assassin,Harith,Mage,Flicker,Support,Agility,Wilderness Blessing.,Quantum Charge,11:13,0,0,3,2,4287,9,Lose,1,0,0,3,3
5/17/2024,Upper Bracket Semifinals,2,CFU Gaming,Zee,Yve,Mage,Helcurt,Assassin,Flicker,Mage,Rupture,Wilderness Blessing.,Impure Rage,11:13,0,0,2,1,5649,10,Lose,1,0,0,3,3
5/17/2024,Upper Bracket Semifinals,2,CFU Gaming,Detective,Baxia,Tank,Yu Zhong,Fighter,Retribution,Tank,Firmness,Seasoned Hunter,Concussive Blast,11:13,0,1,3,1,5041,11,Lose,1,0,0,3,3
5/17/2024,Upper Bracket Semifinals,2,CFU Gaming,Wadu,Cici,Fighter,Ling,Assassin,Vengeance,Fighter,Agility,Festival of Blood,Brave Smite,11:13,0,0,2,1,5962,11,Lose,1,0,0,3,3
5/17/2024,Upper Bracket Semifinals,2,"See You Soon",Souuul,Karrie,Marksman,Vexana,Mage,Flicker,Common,Firmness,Master Assassin,Quantum Charge,11:13,0,5,1,1,8963,13,Win,8,1,3,7,6
5/17/2024,Upper Bracket Semifinals,2,"See You Soon",BoxiTheKing,Minotaur,Tank/Support,Valentina,Mage,Flicker,Tank,Vitality,Wilderness Blessing.,Concussive Blast,11:13,1,2,0,9,6347,12,Win,8,1,3,7,6
5/17/2024,Upper Bracket Semifinals,2,"See You Soon",Raa,Faramis,Support/Mage,Natan,Marksman,Flicker,Mage,Rupture,Wilderness Blessing.,Quantum Charge,11:13,0,2,0,6,7684,13,Win,8,1,3,7,6
5/17/2024,Upper Bracket Semifinals,2,"See You Soon",MPTheKing,Fredrinn,Fighter/Tank,Chip, Support/Tanker,Retribution,Support,Vitality,Seasoned Hunter,Concussive Blast,11:13,0,2,0,8,7651,14,Win,8,1,3,7,6
5/17/2024,Upper Bracket Semifinals,2,"See You Soon",SryImFelix,Paquito,Fighter/Assassin,Luo Yi,Mage,Flicker,Fighter,Rupture,Festival of Blood,Quantum Charge,11:13,0,1,1,3,8439,14,Win,8,1,3,7,6
5/17/2024,Upper Bracket Semifinals,3,CFU Gaming,Xingg,Claude,Marksman,Angela,Support,Purify,Common,Swift,Tenacity,Quantum Charge,10:52,0,0,4,4,5768,10,Lose,0,0,0,4,4
5/17/2024,Upper Bracket Semifinals,3,CFU Gaming,Flamezy,Minotaur,Tank/Support,Helcurt,Assassin,Flicker,Tank,Vitality,Wilderness Blessing.,Concussive Blast,10:52,0,1,5,2,4180,9,Lose,0,0,0,4,4
5/17/2024,Upper Bracket Semifinals,3,CFU Gaming,Zee,Novaria,Mage,Valentina,Mage,Flicker,Assassin,Rupture,Wilderness Blessing.,Impure Rage,10:52,0,4,2,1,6116,11,Lose,0,0,0,4,4
5/17/2024,Upper Bracket Semifinals,3,CFU Gaming,Detective,Fredrinn,Fighter/Tank,Grock,Tank/Fighter,Retribution,Tank,Vitality,Seasoned Hunter,Concussive Blast,10:52,0,0,4,4,5009,11,Lose,0,0,0,4,4
5/17/2024,Upper Bracket Semifinals,3,CFU Gaming,Wadu,Paquito,Fighter/Assassin,Chou,Fighter,Flicker,Fighter,Rupture,Festival of Blood,Lethal Ignition,10:52,0,0,2,1,5109,10,Lose,0,0,0,4,4
5/17/2024,Upper Bracket Semifinals,3,"See You Soon",Souuul,Karrie,Marksman,Terizla,Fighter,Flicker,Common,Swift,Master Assassin,Quantum Charge,10:52,0,2,0,7,9035,13,Win,8,1,3,7,6
5/17/2024,Upper Bracket Semifinals,3,"See You Soon",BoxiTheKing,Edith,Tank/Marksman,Vexana,Mage,Flicker,Tank,Swift,Tenacity,Brave Smite,10:52,0,3,5,11,6142,11,Win,8,1,3,7,6
5/17/2024,Upper Bracket Semifinals,3,"See You Soon",Raa,Faramis,Support/Mage,Natan,Marksman,Purify,Mage,Rupture,Wilderness Blessing.,Quantum Charge,10:52,1,5,0,11,7607,12,Win,8,1,3,7,6
5/17/2024,Upper Bracket Semifinals,3,"See You Soon",MPTheKing,Roger,Fighter/Marksman,Chip, Support/Tanker,Retribution,Assassin,Swift,Seasoned Hunter,Quantum Charge,10:52,0,5,0,8,10130,15,Win,8,1,3,7,6
5/17/2024,Upper Bracket Semifinals,3,"See You Soon",SryImFelix,Yu Zhong,Fighter,Valentina,Mage,Petrify,Fighter,Rupture,Festival of Blood,Quantum Charge,10:52,0,2,0,3,7008,12,Win,8,1,3,7,6
5/17/2024,Upper Bracket Semifinals,1,Team Flash KH,Owl,Natan,Marksman,Barats,Tank/Fighter,Flicker,Mage,Thrill,Bargain Hunter,Weakness Finder,13:29,1,3,1,2,11015,15,Win,5,1,2,7,7
5/17/2024,Upper Bracket Semifinals,1,Team Flash KH,D7,Chip, Support/Tanker,Luo Yi,Mage,Flicker,Tank,Firmness,Wilderness Blessing.,Concussive Blast,13:29,0,1,2,3,5880,12,Win,5,1,2,7,7
5/17/2024,Upper Bracket Semifinals,1,Team Flash KH,C Cat,Yve,Mage,Helcurt,Assassin,Flicker,Mage,Rupture,Wilderness Blessing.,Impure Rage,13:29,0,1,1,4,7335,13,Win,5,1,2,7,7
5/17/2024,Upper Bracket Semifinals,1,Team Flash KH,Rindo,Fredrinn,Fighter/Tank,Ling,Assassin,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,13:29,0,0,2,5,7873,15,Win,5,1,2,7,7
5/17/2024,Upper Bracket Semifinals,1,Team Flash KH,ATM,Arlott,Fighter/Assassin,Baxia,Tank,Flicker,Common,Thrill,Tenacity,Brave Smite,13:29,0,1,4,3,6710,12,Win,5,1,2,7,7
5/17/2024,Upper Bracket Semifinals,1,DRoar Legends,Wickyy,Lylia,Mage,Valentina,Mage,Purify,Mage,Inspire,Bargain Hunter,Lethal Ignition,13:29,0,2,1,3,8887,14,Lose,5,1,1,8,6
5/17/2024,Upper Bracket Semifinals,1,DRoar Legends,CADENZA,Angela,Support,Faramis,Support/Mage,Flicker,Common,Inspire,Wilderness Blessing.,Focusing Mark,13:29,0,0,1,9,6643,12,Lose,5,1,1,8,6
5/17/2024,Upper Bracket Semifinals,1,DRoar Legends,Aykii,Terizla,Fighter,Minotaur,Tank/Support,Flicker,Fighter,Rupture,Festival of Blood,Brave Smite,13:29,0,1,1,8,6691,12,Lose,5,1,1,8,6
5/17/2024,Upper Bracket Semifinals,1,DRoar Legends,Linnn,Roger,Fighter/Marksman,Helcurt,Assassin,Retribution,Assassin,Thrill,Seasoned Hunter,Quantum Charge,13:29,0,3,2,1,10174,15,Lose,5,1,1,8,6
5/17/2024,Upper Bracket Semifinals,1,DRoar Legends,SHADOW,Cici,Fighter,Mathilda,Support/Assassin,Vengeance,Fighter,Rupture,Festival of Blood,Brave Smite,13:29,0,4,1,5,8959,14,Lose,5,1,1,8,6
5/17/2024,Upper Bracket Semifinals,2,DRoar Legends,Wickyy,Roger,Fighter/Marksman,Yve,Mage,Flicker,Assassin,Thrill,Master Assassin,Quantum Charge,22:35,0,3,2,1,14866,15,Lose,3,2,1,10,9
5/17/2024,Upper Bracket Semifinals,2,DRoar Legends,CADENZA,Floryn,Support,Moskov,Marksman,Flicker,Support,Agility,Tenacity,Focusing Mark,22:35,0,0,4,3,9096,15,Lose,3,2,1,10,9
5/17/2024,Upper Bracket Semifinals,2,DRoar Legends,Aykii,Novaria,Mage,Faramis,Support/Mage,Flicker,Mage,Rupture,Wilderness Blessing.,Impure Rage,22:35,0,0,3,3,12359,15,Lose,3,2,1,10,9
5/17/2024,Upper Bracket Semifinals,2,DRoar Legends,Linnn,Barats,Tank/Fighter,Natan,Marksman,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,22:35,0,0,5,1,12821,15,Lose,3,2,1,10,9
5/17/2024,Upper Bracket Semifinals,2,DRoar Legends,SHADOW,Uranus,Tank,Minotaur,Tank/Support,Purify,Mage,Agility,Tenacity,Brave Smite,22:35,0,1,2,2,12571,15,Lose,3,2,1,10,9
5/17/2024,Upper Bracket Semifinals,2,Team Flash KH,Owl,Claude,Marksman,Harith,Mage,Sprint,Common,Swift,Tenacity,Quantum Charge,22:35,0,5,1,2,18131,15,Win,8,2,2,11,12
5/17/2024,Upper Bracket Semifinals,2,Team Flash KH,D7,Angela,Support,Mathilda,Support/Assassin,Flicker,Support,Agility,Bargain Hunter,Focusing Mark,22:35,1,0,0,14,11320,15,Win,8,2,2,11,12
5/17/2024,Upper Bracket Semifinals,2,Team Flash KH,C Cat,Odette,Mage,Luo Yi,Mage,Flicker,Mage,Rupture,Weapons Master,Lethal Ignition,22:35,0,4,1,6,13846,15,Win,8,2,2,11,12
5/17/2024,Upper Bracket Semifinals,2,Team Flash KH,Rindo,Baxia,Tank,Helcurt,Assassin,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,22:35,0,3,1,9,11937,15,Win,8,2,2,11,12
5/17/2024,Upper Bracket Semifinals,2,Team Flash KH,ATM,Yu Zhong,Fighter,Valentina,Mage,Petrify,Fighter,Thrill,Seasoned Hunter,Quantum Charge,22:35,0,4,1,7,12179,15,Win,8,2,2,11,12
5/17/2024,Upper Bracket Semifinals,3,DRoar Legends,Wickyy,Moskov,Marksman,Roger,Fighter/Marksman,Purify,Marskman,Swift,Tenacity,Quantum Charge,13:08,0,3,3,4,11523,15,Win,8,2,2,7,5
5/17/2024,Upper Bracket Semifinals,3,DRoar Legends,CADENZA,Grock,Tank/Fighter,Terizla,Fighter,Flicker,Common,Thrill,Weapons Master,Concussive Blast,13:08,0,4,1,6,7551,13,Win,8,2,2,7,5
5/17/2024,Upper Bracket Semifinals,3,DRoar Legends,Aykii,Luo Yi,Mage,Barats,Tank/Fighter,Flicker,Mage,Rupture,Wilderness Blessing.,Lethal Ignition,13:08,1,4,0,9,8533,14,Win,8,2,2,7,5
5/17/2024,Upper Bracket Semifinals,3,DRoar Legends,Linnn,Akai,Tank,Baxia,Tank,Retribution,Tank,Swift,Tenacity,Concussive Blast,13:08,0,3,2,6,8186,15,Win,8,2,2,7,5
5/17/2024,Upper Bracket Semifinals,3,DRoar Legends,SHADOW,Arlott,Fighter/Assassin,Fredrinn,Fighter/Tank,Flicker,Common,Thrill,Tenacity,Quantum Charge,13:08,0,3,2,10,8165,13,Win,8,2,2,7,5
5/17/2024,Upper Bracket Semifinals,3,Team Flash KH,Owl,Claude,Marksman,Harith,Mage,Purify,Common,Swift,Tenacity,Quantum Charge,13:08,0,4,2,2,10282,14,Lose,0,0,0,5,5
5/17/2024,Upper Bracket Semifinals,3,Team Flash KH,D7,Edith,Tank/Marksman,Mathilda,Support/Assassin,Flicker,Tank,Firmness,Wilderness Blessing.,Quantum Charge,13:08,0,2,3,4,6382,11,Lose,0,0,0,5,5
5/17/2024,Upper Bracket Semifinals,3,Team Flash KH,C Cat,Vexana,Mage,Natan,Marksman,Flicker,Mage,Rupture,Wilderness Blessing.,Impure Rage,13:08,0,2,3,5,8323,12,Lose,0,0,0,5,5
5/17/2024,Upper Bracket Semifinals,3,Team Flash KH,Rindo,Carmilla,Support/Tank,Helcurt,Assassin,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,13:08,0,0,3,7,6568,12,Lose,0,0,0,5,5
5/17/2024,Upper Bracket Semifinals,3,Team Flash KH,ATM,Yu Zhong,Fighter,Ling,Assassin,Petrify,Fighter,Thrill,Festival of Blood,Quantum Charge,13:08,0,0,6,4,6204,11,Lose,0,0,0,5,5
5/17/2024,Upper Bracket Semifinals,4,Team Flash KH,Owl,Moskov,Marksman,Luo Yi,Mage,Purify,Common,Swift,Tenacity,Weakness Finder,18:39,1,8,1,5,16532,15,Win,7,2,3,6,10
5/17/2024,Upper Bracket Semifinals,4,Team Flash KH,D7,Grock,Tank/Fighter,Barats,Tank/Fighter,Flicker,Common,Agility,Wilderness Blessing.,Quantum Charge,18:39,0,1,2,9,9046,15,Win,7,2,3,6,10
5/17/2024,Upper Bracket Semifinals,4,Team Flash KH,C Cat,Yve,Mage,Angela,Support,Flicker,Mage,Agility,Tenacity,Impure Rage,18:39,0,3,2,11,11290,15,Win,7,2,3,6,10
5/17/2024,Upper Bracket Semifinals,4,Team Flash KH,Rindo,Fredrinn,Fighter/Tank,Floryn,Support,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,18:39,0,2,3,7,9460,15,Win,7,2,3,6,10
5/17/2024,Upper Bracket Semifinals,4,Team Flash KH,ATM,Yu Zhong,Fighter,Claude,Marksman,Petrify,Fighter,Thrill,Festival of Blood,Quantum Charge,18:39,0,3,2,6,10417,15,Win,7,2,3,6,10
5/17/2024,Upper Bracket Semifinals,4,DRoar Legends,Wickyy,Roger,Fighter/Marksman,Chip, Support/Tanker,Purify,Assassin,Thrill,Master Assassin,Quantum Charge,18:39,0,5,2,2,14043,15,Lose,5,1,0,9,6
5/17/2024,Upper Bracket Semifinals,4,DRoar Legends,CADENZA,Helcurt,Assassin,Minotaur,Tank/Support,Execute,Assassin,Rupture,Master Assassin,Lethal Ignition,18:39,0,4,5,3,9426,15,Lose,5,1,0,9,6
5/17/2024,Upper Bracket Semifinals,4,DRoar Legends,Aykii,Valentina,Mage,Natan,Marksman,Flicker,Mage,Inspire,Wilderness Blessing.,Impure Rage,18:39,0,1,1,8,9314,15,Lose,5,1,0,9,6
5/17/2024,Upper Bracket Semifinals,4,DRoar Legends,Linnn,Akai,Tank,Mathilda,Support/Assassin,Retribution,Tank,Swift,Tenacity,Concussive Blast,18:39,0,0,4,7,9205,15,Lose,5,1,0,9,6
5/17/2024,Upper Bracket Semifinals,4,DRoar Legends,SHADOW,Terizla,Fighter,Harith,Mage,Flicker,Fighter,Rupture,Festival of Blood,Brave Smite,18:39,0,0,5,8,9235,15,Lose,5,1,0,9,6
5/17/2024,Upper Bracket Final,1,Team Flash KH,Owl,Irithel,Marksman,Grock,Tank/Fighter,Purify,Assassin,Thrill,Weapons Master,Quantum Charge,19:11,0,3,1,1,13749,15,Lose,1,0,0,9,8
5/17/2024,Upper Bracket Final,1,Team Flash KH,D7,Minotaur,Tank/Support,Yu Zhong,Fighter,Flicker,Tank,Firmness,Wilderness Blessing.,Concussive Blast,19:11,0,1,2,5,7743,15,Lose,1,0,0,9,8
5/17/2024,Upper Bracket Final,1,Team Flash KH,C Cat,Yve,Mage,Luo Yi,Mage,Flicker,Mage,Agility,Tenacity,Impure Rage,19:11,0,0,2,7,10366,15,Lose,1,0,0,9,8
5/17/2024,Upper Bracket Final,1,Team Flash KH,Rindo,Barats,Tank/Fighter,Angela,Support,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,19:11,0,0,2,6,9913,15,Lose,1,0,0,9,8
5/17/2024,Upper Bracket Final,1,Team Flash KH,ATM,Cici,Fighter,Helcurt,Assassin,Vengeance,Fighter,Agility,Festival of Blood,Brave Smite,19:11,0,3,3,3,9232,15,Lose,1,0,0,9,8
5/17/2024,Upper Bracket Final,1,"See You Soon",Souuul,Karrie,Marksman,Chip, Support/Tanker,Purify,Common,Swift,Master Assassin,Quantum Charge,19:11,0,2,1,4,13126,15,Win,9,3,3,10,10
5/17/2024,Upper Bracket Final,1,"See You Soon",BoxiTheKing,Edith,Tank/Marksman,Natan,Marksman,Flicker,Tank,Swift,Tenacity,Brave Smite,19:11,0,0,5,8,9103,15,Win,9,3,3,10,10
5/17/2024,Upper Bracket Final,1,"See You Soon",Raa,Faramis,Support/Mage,Harith,Mage,Purify,Mage,Rupture,Wilderness Blessing.,Quantum Charge,19:11,0,1,0,8,10582,15,Win,9,3,3,10,10
5/17/2024,Upper Bracket Final,1,"See You Soon",MPTheKing,Roger,Fighter/Marksman,Moskov,Marksman,Retribution,Assassin,Swift,Seasoned Hunter,Quantum Charge,19:11,1,7,0,2,15691,15,Win,9,3,3,10,10
5/17/2024,Upper Bracket Final,1,"See You Soon",SryImFelix,Terizla,Fighter,Claude,Marksman,Flicker,Fighter,Rupture,Festival of Blood,Impure Rage,19:11,0,0,1,8,11360,15,Win,9,3,3,10,10
5/17/2024,Upper Bracket Final,2,Team Flash KH,Owl,Moskov,Marksman,Terizla,Fighter,Inspire,Common,Swift,Tenacity,Weakness Finder,14:38,0,0,4,0,8945,14,Lose,2,0,2,6,6
5/17/2024,Upper Bracket Final,2,Team Flash KH,D7,Grock,Tank/Fighter,Natalia,Assassin,Flicker,Common,Agility,Wilderness Blessing.,Quantum Charge,14:38,0,1,0,2,6512,12,Lose,2,0,2,6,6
5/17/2024,Upper Bracket Final,2,Team Flash KH,C Cat,Luo Yi,Mage,Roger,Fighter/Marksman,Flicker,Mage,Rupture,Wilderness Blessing.,Lethal Ignition,14:38,0,2,3,3,7730,13,Lose,2,0,2,6,6
5/17/2024,Upper Bracket Final,2,Team Flash KH,Rindo,Fredrinn,Fighter/Tank,Helcurt,Assassin,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,14:38,0,0,2,2,6962,14,Lose,2,0,2,6,6
